Order_ID,Shipment_Date,Delivery_Date,Origin_State,Destination_State,Route,Distance_km,Truck_Type,Weight_kg,Freight_Cost_INR,Fuel_Cost_INR,Cost_per_km,Expected_Delivery_Days,Actual_Delivery_Days,Delivery_Time_Days,Delay_Flag,Load_Utilization_%,Driver_Experience_Yrs,Weather_Condition,Road_Condition,Month,Month_Name,Year
IND10140,2024-06-02,2024-06-05,Odisha,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,25440,98649.16,14176.0,73.73,3,3,3,0,70,9,Clear,Good,6,Jun,2024
IND10141,2022-01-01,2022-01-07,Rajasthan,Karnataka,Chennai-Bangalore,346,Heavy Truck,18832,26495.84,4889.15,76.58,1,6,6,1,72,5,Fog,Poor,1,Jan,2022
IND10142,2023-04-17,2023-04-20,Telangana,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,12867,150060.89,18599.67,112.15,3,3,3,0,67,8,Clear,Good,4,Apr,2023
IND10143,2023-04-27,2023-04-29,West Bengal,Delhi,Lucknow-Delhi,555,Medium Truck,3559,43452.97,5120.52,78.29,2,2,2,0,83,5,Clear,Average,4,Apr,2023
IND10144,2021-07-31,2021-08-01,Punjab,Maharashtra,Surat-Mumbai,284,Light Van,878,26619.69,4069.68,93.73,1,1,1,0,97,15,Clear,Average,7,Jul,2021
IND10145,2021-05-21,2021-05-26,Karnataka,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,6831,58817.25,5809.12,112.25,2,5,5,1,99,8,Rain,Good,5,May,2021
IND10146,2023-09-27,2023-09-28,Rajasthan,Punjab,Delhi-Amritsar,446,Heavy Truck,25110,28850.79,5827.55,64.69,1,1,1,0,78,5,Storm,Good,9,Sep,2023
IND10147,2020-01-25,2020-01-28,Kerala,West Bengal,Chennai-Kolkata,1659,Heavy Truck,22344,196975.41,22726.11,118.73,3,3,3,0,99,5,Clear,Good,1,Jan,2020
IND10148,2024-07-01,2024-07-02,Odisha,Rajasthan,Delhi-Jaipur,281,Medium Truck,8171,27857.43,3241.56,99.14,1,1,1,0,98,17,Clear,Good,7,Jul,2024
IND10149,2024-02-01,2024-02-02,Uttar Pradesh,Karnataka,Chennai-Bangalore,346,Heavy Truck,31462,29316.07,3734.62,84.73,1,1,1,0,67,9,Clear,Good,2,Feb,2024
IND10150,2020-11-19,2020-11-23,Kerala,West Bengal,Chennai-Kolkata,1659,Medium Truck,7929,132992.81,23903.14,80.16,3,4,4,1,79,2,Fog,Good,11,Nov,2020
IND10151,2020-10-30,2020-10-31,Kerala,Rajasthan,Delhi-Jaipur,281,Medium Truck,6647,32822.35,2702.09,116.81,1,1,1,0,95,1,Clear,Good,10,Oct,2020
IND10152,2020-05-04,2020-05-05,Rajasthan,Maharashtra,Surat-Mumbai,284,Medium Truck,4031,18289.81,2782.86,64.4,1,1,1,0,55,11,Clear,Good,5,May,2020
IND10153,2020-02-19,2020-02-21,Karnataka,Telangana,Bangalore-Hyderabad,575,Light Van,2572,41295.25,6055.52,71.82,2,2,2,0,63,15,Clear,Good,2,Feb,2020
IND10154,2020-02-03,2020-02-05,Haryana,Maharashtra,Hyderabad-Pune,559,Light Van,949,39993.93,7835.09,71.55,2,2,2,0,58,1,Clear,Good,2,Feb,2020
IND10155,2022-09-28,2022-10-03,Haryana,Maharashtra,Surat-Mumbai,284,Light Van,2492,19945.45,4138.31,70.23,1,5,5,1,82,7,Clear,Good,9,Sep,2022
IND10156,2023-02-03,2023-02-06,Haryana,Punjab,Delhi-Amritsar,446,Heavy Truck,30816,36927.76,4255.05,82.8,1,3,3,1,66,19,Clear,Average,2,Feb,2023
IND10157,2023-07-25,2023-07-27,Odisha,Delhi,Lucknow-Delhi,555,Heavy Truck,32868,66179.61,7796.14,119.24,2,2,2,0,78,15,Fog,Average,7,Jul,2023
IND10158,2020-06-23,2020-06-24,Odisha,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,25437,49486.85,4325.07,112.22,1,1,1,0,63,6,Fog,Poor,6,Jun,2020
IND10159,2021-03-15,2021-03-16,Telangana,Maharashtra,Surat-Mumbai,284,Light Van,2242,20719.64,4201.63,72.96,1,1,1,0,89,10,Rain,Good,3,Mar,2021
IND10160,2023-11-14,2023-11-15,Tamil Nadu,Punjab,Delhi-Amritsar,446,Light Van,2470,35502.01,5433.11,79.6,1,1,1,0,92,12,Clear,Good,11,Nov,2023
IND10161,2022-07-21,2022-07-22,Delhi,Odisha,Kolkata-Bhubaneswar,441,Light Van,2984,42716.87,3549.88,96.86,1,1,1,0,89,13,Clear,Good,7,Jul,2022
IND10162,2024-03-22,2024-03-23,Telangana,Rajasthan,Delhi-Jaipur,281,Heavy Truck,16550,14387.37,2315.13,51.2,1,1,1,0,87,15,Clear,Average,3,Mar,2024
IND10163,2022-10-23,2022-10-24,Karnataka,Odisha,Kolkata-Bhubaneswar,441,Light Van,1189,47368.14,3983.28,107.41,1,1,1,0,89,19,Rain,Average,10,Oct,2022
IND10164,2020-01-23,2020-01-25,Rajasthan,Maharashtra,Nagpur-Mumbai,856,Medium Truck,8497,95517.5,7971.94,111.59,2,2,2,0,74,17,Clear,Good,1,Jan,2020
IND10165,2024-04-16,2024-04-19,Gujarat,West Bengal,Chennai-Kolkata,1659,Heavy Truck,19682,182496.67,22186.36,110.0,3,3,3,0,56,13,Fog,Average,4,Apr,2024
IND10166,2024-02-25,2024-02-26,Haryana,Punjab,Delhi-Amritsar,446,Medium Truck,4829,34009.2,4263.48,76.25,1,1,1,0,98,2,Clear,Average,2,Feb,2024
IND10167,2020-05-24,2020-05-25,Odisha,Maharashtra,Mumbai-Pune,149,Heavy Truck,18751,12268.65,2202.81,82.34,1,1,1,0,80,18,Rain,Poor,5,May,2020
IND10168,2023-01-16,2023-01-19,Kerala,West Bengal,Chennai-Kolkata,1659,Medium Truck,9081,84388.66,20659.17,50.87,3,3,3,0,96,11,Rain,Good,1,Jan,2023
IND10169,2020-11-10,2020-11-11,Delhi,Rajasthan,Delhi-Jaipur,281,Heavy Truck,27914,21906.11,3610.18,77.96,1,1,1,0,67,5,Clear,Good,11,Nov,2020
IND10170,2020-03-11,2020-03-12,Maharashtra,Karnataka,Chennai-Bangalore,346,Medium Truck,13223,28451.54,3295.55,82.23,1,1,1,0,84,4,Rain,Good,3,Mar,2020
IND10171,2024-08-04,2024-08-07,Telangana,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,9601,151847.21,19065.09,113.49,3,3,3,0,86,2,Fog,Good,8,Aug,2024
IND10172,2024-12-14,2024-12-17,Karnataka,West Bengal,Chennai-Kolkata,1659,Light Van,863,186768.79,21027.33,112.58,3,3,3,0,90,16,Fog,Poor,12,Dec,2024
IND10173,2021-07-31,2021-08-02,Uttar Pradesh,Maharashtra,Nagpur-Mumbai,856,Medium Truck,6856,100688.54,12027.52,117.63,2,2,2,0,73,7,Rain,Good,7,Jul,2021
IND10174,2020-10-30,2020-10-31,Telangana,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,13374,49373.19,6480.66,111.96,1,1,1,0,76,8,Clear,Average,10,Oct,2020
IND10175,2020-02-09,2020-02-11,Telangana,Maharashtra,Nagpur-Mumbai,856,Light Van,873,43291.39,7600.84,50.57,2,2,2,0,55,8,Fog,Good,2,Feb,2020
IND10176,2020-02-21,2020-02-27,Bihar,West Bengal,Delhi-Kolkata,1472,Light Van,2586,139696.13,12771.23,94.9,3,6,6,1,65,2,Rain,Good,2,Feb,2020
IND10177,2021-05-17,2021-05-21,Punjab,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,37467,28702.96,7138.9,54.78,2,4,4,1,80,15,Clear,Good,5,May,2021
IND10178,2022-04-22,2022-04-23,Rajasthan,Maharashtra,Surat-Mumbai,284,Medium Truck,10970,19619.17,3993.86,69.08,1,1,1,0,73,5,Clear,Good,4,Apr,2022
IND10179,2021-01-06,2021-01-07,West Bengal,Maharashtra,Mumbai-Pune,149,Heavy Truck,30154,13481.75,1800.86,90.48,1,1,1,0,73,19,Clear,Average,1,Jan,2021
IND10180,2022-01-21,2022-01-22,Telangana,Maharashtra,Surat-Mumbai,284,Heavy Truck,17094,28128.2,2999.61,99.04,1,1,1,0,66,10,Clear,Poor,1,Jan,2022
IND10181,2024-05-15,2024-05-16,Karnataka,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,9238,42258.49,5542.67,95.82,1,1,1,0,57,9,Rain,Average,5,May,2024
IND10182,2021-05-15,2021-05-18,Rajasthan,West Bengal,Delhi-Kolkata,1472,Light Van,1884,78654.97,14925.56,53.43,3,3,3,0,72,8,Clear,Average,5,May,2021
IND10183,2024-08-02,2024-08-03,Gujarat,Rajasthan,Delhi-Jaipur,281,Heavy Truck,32932,16087.89,2716.9,57.25,1,1,1,0,59,5,Clear,Good,8,Aug,2024
IND10184,2023-11-30,2023-12-02,Uttar Pradesh,Telangana,Bangalore-Hyderabad,575,Light Van,1669,33925.62,6564.78,59.0,2,2,2,0,78,19,Clear,Average,11,Nov,2023
IND10185,2020-04-23,2020-04-29,Uttar Pradesh,Delhi,Lucknow-Delhi,555,Light Van,2440,31301.45,5279.76,56.4,2,6,6,1,68,13,Clear,Good,4,Apr,2020
IND10186,2023-03-04,2023-03-07,Telangana,West Bengal,Delhi-Kolkata,1472,Light Van,867,91965.27,16760.08,62.48,3,3,3,0,92,14,Clear,Poor,3,Mar,2023
IND10187,2022-05-21,2022-05-23,Maharashtra,Maharashtra,Hyderabad-Pune,559,Heavy Truck,15064,54890.53,8215.2,98.19,2,2,2,0,57,8,Clear,Average,5,May,2022
IND10188,2024-03-25,2024-03-26,Rajasthan,Maharashtra,Surat-Mumbai,284,Light Van,1253,30717.04,3941.49,108.16,1,1,1,0,60,16,Clear,Good,3,Mar,2024
IND10189,2022-10-05,2022-10-06,Gujarat,Telangana,Bangalore-Hyderabad,575,Heavy Truck,20639,45204.76,8390.06,78.62,2,1,1,0,66,5,Rain,Good,10,Oct,2022
IND10190,2020-10-10,2020-10-11,Tamil Nadu,Punjab,Delhi-Amritsar,446,Medium Truck,5035,43928.64,6085.36,98.49,1,1,1,0,65,1,Clear,Poor,10,Oct,2020
IND10191,2024-08-09,2024-08-12,Punjab,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,26055,89601.59,14676.56,64.0,3,3,3,0,93,19,Clear,Good,8,Aug,2024
IND10192,2023-10-14,2023-10-15,Bihar,Maharashtra,Mumbai-Pune,149,Heavy Truck,37058,17601.31,2038.96,118.13,1,1,1,0,80,19,Clear,Good,10,Oct,2023
IND10193,2020-07-02,2020-07-03,Madhya Pradesh,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,5228,32854.42,6377.04,74.5,1,1,1,0,55,17,Clear,Good,7,Jul,2020
IND10194,2021-10-31,2021-11-01,Haryana,Punjab,Delhi-Amritsar,446,Medium Truck,8620,48707.96,6524.65,109.21,1,1,1,0,70,10,Clear,Average,10,Oct,2021
IND10195,2021-06-05,2021-06-06,Maharashtra,Punjab,Delhi-Amritsar,446,Heavy Truck,31980,51814.34,5700.94,116.18,1,1,1,0,63,5,Clear,Good,6,Jun,2021
IND10196,2023-11-28,2023-12-01,Tamil Nadu,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,34990,154741.97,13271.39,110.53,3,3,3,0,59,7,Clear,Average,11,Nov,2023
IND10197,2024-09-18,2024-09-23,Punjab,West Bengal,Chennai-Kolkata,1659,Medium Truck,13866,90738.57,13733.37,54.69,3,5,5,1,62,16,Clear,Poor,9,Sep,2024
IND10198,2021-01-18,2021-01-19,Madhya Pradesh,Rajasthan,Delhi-Jaipur,281,Heavy Truck,18889,26841.54,2537.54,95.52,1,1,1,0,75,3,Clear,Poor,1,Jan,2021
IND10199,2024-06-21,2024-06-23,Uttar Pradesh,Maharashtra,Nagpur-Mumbai,856,Light Van,2334,49995.84,12633.56,58.41,2,2,2,0,87,12,Rain,Good,6,Jun,2024
IND10200,2021-08-05,2021-08-09,Tamil Nadu,Maharashtra,Mumbai-Pune,149,Heavy Truck,30458,7509.07,1673.97,50.4,1,4,4,1,93,14,Clear,Average,8,Aug,2021
IND10201,2021-07-22,2021-07-24,Maharashtra,Delhi,Lucknow-Delhi,555,Heavy Truck,32779,29761.79,7761.62,53.62,2,2,2,0,97,1,Fog,Good,7,Jul,2021
IND10202,2022-12-30,2023-01-02,Punjab,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,12778,152706.53,15059.6,114.13,3,3,3,0,74,7,Fog,Average,12,Dec,2022
IND10203,2022-04-26,2022-04-27,Maharashtra,Punjab,Delhi-Amritsar,446,Medium Truck,10529,50662.23,5631.07,113.59,1,1,1,0,99,18,Rain,Average,4,Apr,2022
IND10204,2024-09-18,2024-09-20,Maharashtra,Telangana,Bangalore-Hyderabad,575,Medium Truck,11303,37839.43,4697.17,65.81,2,2,2,0,76,4,Clear,Average,9,Sep,2024
IND10205,2024-11-05,2024-11-06,Madhya Pradesh,Punjab,Delhi-Amritsar,446,Heavy Truck,15452,39379.25,4348.08,88.29,1,1,1,0,67,16,Fog,Poor,11,Nov,2024
IND10206,2024-01-04,2024-01-06,Punjab,Maharashtra,Nagpur-Mumbai,856,Light Van,2686,100025.29,9462.13,116.85,2,2,2,0,93,11,Clear,Average,1,Jan,2024
IND10207,2024-02-09,2024-02-14,Gujarat,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,8967,113421.5,16610.49,84.77,3,5,5,1,65,18,Clear,Good,2,Feb,2024
IND10208,2021-07-08,2021-07-09,Uttar Pradesh,Punjab,Delhi-Amritsar,446,Heavy Truck,37758,34587.5,4103.49,77.55,1,1,1,0,72,16,Clear,Average,7,Jul,2021
IND10209,2020-05-27,2020-05-30,Telangana,Maharashtra,Delhi-Mumbai,1400,Medium Truck,8358,117358.37,18692.6,83.83,3,3,3,0,84,7,Fog,Good,5,May,2020
IND10210,2023-10-14,2023-10-16,West Bengal,Maharashtra,Nagpur-Mumbai,856,Light Van,752,90149.73,9031.51,105.32,2,2,2,0,87,3,Clear,Good,10,Oct,2023
IND10211,2020-08-28,2020-08-31,Delhi,West Bengal,Delhi-Kolkata,1472,Heavy Truck,16459,122778.69,20198.85,83.41,3,3,3,0,98,5,Fog,Good,8,Aug,2020
IND10212,2024-06-20,2024-06-23,Telangana,West Bengal,Delhi-Kolkata,1472,Heavy Truck,16942,154308.93,12785.47,104.83,3,3,3,0,57,18,Clear,Poor,6,Jun,2024
IND10213,2021-02-24,2021-02-26,Tamil Nadu,Maharashtra,Nagpur-Mumbai,856,Light Van,1826,68667.31,10921.1,80.22,2,2,2,0,55,17,Fog,Good,2,Feb,2021
IND10214,2020-05-09,2020-05-10,Bihar,Karnataka,Chennai-Bangalore,346,Medium Truck,13049,23403.58,3478.44,67.64,1,1,1,0,90,1,Fog,Average,5,May,2020
IND10215,2022-04-21,2022-04-22,Punjab,Rajasthan,Delhi-Jaipur,281,Medium Truck,8196,20471.72,3812.52,72.85,1,1,1,0,60,16,Fog,Average,4,Apr,2022
IND10216,2021-06-11,2021-06-18,Kerala,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,31445,77626.7,15141.27,55.45,3,7,7,1,91,15,Clear,Average,6,Jun,2021
IND10217,2020-05-28,2020-05-30,Madhya Pradesh,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,32878,44443.94,6632.5,84.82,2,2,2,0,83,13,Fog,Average,5,May,2020
IND10218,2023-11-11,2023-11-12,Gujarat,Punjab,Delhi-Amritsar,446,Medium Truck,4180,26924.02,6484.9,60.37,1,1,1,0,65,7,Storm,Good,11,Nov,2023
IND10219,2020-06-16,2020-06-17,Bihar,Maharashtra,Mumbai-Pune,149,Heavy Truck,28093,15914.44,1213.51,106.81,1,1,1,0,67,3,Clear,Average,6,Jun,2020
IND10220,2023-04-03,2023-04-05,Madhya Pradesh,Telangana,Bangalore-Hyderabad,575,Medium Truck,9268,45678.77,4644.75,79.44,2,2,2,0,65,13,Clear,Average,4,Apr,2023
IND10221,2020-05-11,2020-05-14,Gujarat,West Bengal,Delhi-Kolkata,1472,Medium Truck,5788,152425.84,19712.96,103.55,3,3,3,0,92,16,Rain,Average,5,May,2020
IND10222,2023-08-01,2023-08-03,Tamil Nadu,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,25400,99991.27,10721.19,116.81,2,2,2,0,79,1,Clear,Good,8,Aug,2023
IND10223,2023-09-21,2023-09-24,Odisha,West Bengal,Delhi-Kolkata,1472,Light Van,1040,161130.21,14794.86,109.46,3,3,3,0,69,1,Rain,Good,9,Sep,2023
IND10224,2024-02-28,2024-03-02,Rajasthan,Tamil Nadu,Mumbai-Chennai,1338,Light Van,1125,156014.09,15334.52,116.6,3,3,3,0,67,16,Clear,Poor,2,Feb,2024
IND10225,2020-07-04,2020-07-07,Maharashtra,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,8710,120092.94,11096.77,89.76,3,3,3,0,96,2,Clear,Good,7,Jul,2020
IND10226,2022-08-27,2022-08-29,Delhi,Delhi,Lucknow-Delhi,555,Heavy Truck,39086,34172.85,5187.65,61.57,2,2,2,0,87,18,Clear,Good,8,Aug,2022
IND10227,2023-01-26,2023-01-27,Tamil Nadu,Karnataka,Chennai-Bangalore,346,Heavy Truck,31489,39955.29,3796.13,115.48,1,1,1,0,67,18,Clear,Good,1,Jan,2023
IND10228,2024-05-30,2024-05-31,Tamil Nadu,Maharashtra,Surat-Mumbai,284,Medium Truck,12346,31465.87,3930.08,110.8,1,1,1,0,92,5,Clear,Good,5,May,2024
IND10229,2022-11-11,2022-11-12,West Bengal,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,35471,48734.43,5008.73,110.51,1,1,1,0,78,5,Fog,Good,11,Nov,2022
IND10230,2023-12-25,2024-01-02,Telangana,West Bengal,Chennai-Kolkata,1659,Light Van,2208,163459.96,20081.43,98.53,3,8,8,1,74,8,Clear,Average,12,Dec,2023
IND10231,2023-12-30,2024-01-01,Bihar,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,18925,49121.93,7396.93,93.74,2,2,2,0,98,9,Fog,Poor,12,Dec,2023
IND10232,2020-04-25,2020-04-28,Tamil Nadu,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,4908,68279.04,13596.4,51.03,3,3,3,0,71,14,Rain,Good,4,Apr,2020
IND10233,2020-05-17,2020-05-20,Rajasthan,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,5049,136962.74,17266.75,102.36,3,3,3,0,78,13,Clear,Good,5,May,2020
IND10234,2021-05-21,2021-05-25,Tamil Nadu,Karnataka,Chennai-Bangalore,346,Medium Truck,12466,19516.98,4854.96,56.41,1,4,4,1,80,18,Clear,Average,5,May,2021
IND10235,2024-11-21,2024-11-22,Tamil Nadu,Maharashtra,Mumbai-Pune,149,Heavy Truck,39556,10159.2,1403.33,68.18,1,1,1,0,94,4,Clear,Good,11,Nov,2024
IND10236,2021-07-20,2021-07-21,Bihar,Maharashtra,Surat-Mumbai,284,Medium Truck,6904,25163.63,2980.68,88.6,1,1,1,0,86,18,Clear,Poor,7,Jul,2021
IND10237,2022-05-10,2022-05-16,Madhya Pradesh,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,30467,69867.82,12719.02,81.62,2,6,6,1,83,15,Clear,Good,5,May,2022
IND10238,2024-03-09,2024-03-10,Bihar,Odisha,Kolkata-Bhubaneswar,441,Light Van,2727,22536.96,6563.2,51.1,1,1,1,0,68,7,Clear,Good,3,Mar,2024
IND10239,2024-06-30,2024-07-03,Telangana,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,35180,144074.44,12794.77,107.68,3,3,3,0,91,13,Storm,Average,6,Jun,2024
IND10240,2021-05-20,2021-05-21,Haryana,Karnataka,Chennai-Bangalore,346,Light Van,792,38584.56,2928.93,111.52,1,1,1,0,76,2,Clear,Average,5,May,2021
IND10241,2024-04-23,2024-04-25,Tamil Nadu,Telangana,Bangalore-Hyderabad,575,Light Van,1083,56195.39,5690.46,97.73,2,2,2,0,88,9,Clear,Average,4,Apr,2024
IND10242,2023-07-01,2023-07-02,Odisha,Maharashtra,Mumbai-Pune,149,Heavy Truck,25414,13093.34,1606.83,87.87,1,1,1,0,81,5,Storm,Good,7,Jul,2023
IND10243,2021-10-27,2021-10-30,Rajasthan,West Bengal,Chennai-Kolkata,1659,Light Van,2670,194520.49,18393.4,117.25,3,3,3,0,82,1,Fog,Good,10,Oct,2021
IND10244,2021-11-19,2021-11-22,Haryana,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,37754,81755.71,17264.3,58.4,3,3,3,0,76,19,Fog,Poor,11,Nov,2021
IND10245,2023-12-04,2023-12-06,Odisha,Maharashtra,Nagpur-Mumbai,856,Light Van,2991,87015.57,12237.82,101.65,2,2,2,0,97,19,Fog,Average,12,Dec,2023
IND10246,2021-04-28,2021-04-29,Telangana,Maharashtra,Mumbai-Pune,149,Medium Truck,13667,8788.8,1536.55,58.99,1,1,1,0,57,13,Clear,Good,4,Apr,2021
IND10247,2020-03-04,2020-03-07,Karnataka,Maharashtra,Delhi-Mumbai,1400,Heavy Truck,30442,107420.79,19529.85,76.73,3,3,3,0,76,6,Fog,Average,3,Mar,2020
IND10248,2020-12-13,2020-12-16,Uttar Pradesh,West Bengal,Delhi-Kolkata,1472,Medium Truck,7860,133928.32,12739.21,90.98,3,3,3,0,75,10,Fog,Average,12,Dec,2020
IND10249,2021-12-22,2021-12-23,Uttar Pradesh,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,18729,44803.9,3657.27,101.6,1,1,1,0,70,11,Clear,Average,12,Dec,2021
IND10250,2020-09-25,2020-09-28,Maharashtra,West Bengal,Chennai-Kolkata,1659,Light Van,2612,83381.55,19125.48,50.26,3,3,3,0,63,16,Clear,Good,9,Sep,2020
IND10251,2023-02-21,2023-02-23,Madhya Pradesh,Delhi,Lucknow-Delhi,555,Heavy Truck,39346,37874.23,4671.79,68.24,2,2,2,0,67,1,Clear,Average,2,Feb,2023
IND10252,2021-05-16,2021-05-17,Delhi,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,8510,38664.25,4739.62,87.67,1,1,1,0,64,19,Clear,Good,5,May,2021
IND10253,2020-01-23,2020-01-24,Gujarat,Maharashtra,Surat-Mumbai,284,Medium Truck,11619,24793.53,4054.79,87.3,1,1,1,0,75,5,Clear,Average,1,Jan,2020
IND10254,2021-01-24,2021-01-27,West Bengal,West Bengal,Chennai-Kolkata,1659,Light Van,2514,156997.56,16076.34,94.63,3,3,3,0,96,6,Rain,Good,1,Jan,2021
IND10255,2024-10-27,2024-10-28,Rajasthan,Maharashtra,Surat-Mumbai,284,Heavy Truck,21955,20240.61,3675.48,71.27,1,1,1,0,94,6,Clear,Average,10,Oct,2024
IND10256,2024-10-06,2024-10-07,Haryana,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,3106,38736.14,4461.4,87.84,1,1,1,0,61,5,Clear,Good,10,Oct,2024
IND10257,2023-01-24,2023-01-25,Haryana,Maharashtra,Mumbai-Pune,149,Medium Truck,14811,9429.48,1238.85,63.29,1,1,1,0,76,6,Clear,Good,1,Jan,2023
IND10258,2022-08-10,2022-08-12,Odisha,Maharashtra,Nagpur-Mumbai,856,Medium Truck,7754,53997.38,10183.69,63.08,2,2,2,0,72,13,Rain,Good,8,Aug,2022
IND10259,2022-10-31,2022-11-06,Odisha,Karnataka,Chennai-Bangalore,346,Heavy Truck,26525,31264.38,4790.02,90.36,1,6,6,1,75,1,Clear,Good,10,Oct,2022
IND10260,2020-08-29,2020-08-30,Uttar Pradesh,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,36662,43210.54,4792.03,97.98,1,1,1,0,68,1,Clear,Good,8,Aug,2020
IND10261,2020-04-20,2020-04-22,Kerala,Maharashtra,Hyderabad-Pune,559,Heavy Truck,21408,32661.25,6887.47,58.43,2,2,2,0,64,14,Rain,Good,4,Apr,2020
IND10262,2024-01-30,2024-02-02,Kerala,West Bengal,Chennai-Kolkata,1659,Medium Truck,10635,97209.59,23723.97,58.6,3,3,3,0,87,8,Clear,Poor,1,Jan,2024
IND10263,2020-04-27,2020-04-29,Karnataka,Delhi,Lucknow-Delhi,555,Heavy Truck,16225,49712.01,7507.96,89.57,2,2,2,0,63,9,Clear,Average,4,Apr,2020
IND10264,2024-05-14,2024-05-15,Rajasthan,Maharashtra,Nagpur-Mumbai,856,Medium Truck,7250,58984.14,8009.71,68.91,2,1,1,0,72,10,Clear,Average,5,May,2024
IND10265,2022-07-28,2022-07-29,Telangana,Punjab,Delhi-Amritsar,446,Heavy Truck,30372,34550.7,5857.62,77.47,1,1,1,0,67,6,Rain,Good,7,Jul,2022
IND10266,2024-10-27,2024-10-29,Karnataka,Maharashtra,Delhi-Mumbai,1400,Light Van,1395,109273.35,16118.55,78.05,3,2,2,0,71,9,Rain,Good,10,Oct,2024
IND10267,2020-10-29,2020-11-01,Haryana,West Bengal,Chennai-Kolkata,1659,Light Van,2021,103685.34,21934.91,62.5,3,3,3,0,77,18,Clear,Good,10,Oct,2020
IND10268,2021-06-30,2021-07-03,Odisha,West Bengal,Delhi-Kolkata,1472,Medium Truck,4620,73735.46,16871.49,50.09,3,3,3,0,79,15,Clear,Average,6,Jun,2021
IND10269,2023-08-14,2023-08-15,Odisha,Telangana,Bangalore-Hyderabad,575,Medium Truck,8088,63089.36,5115.03,109.72,2,1,1,0,70,4,Rain,Good,8,Aug,2023
IND10270,2021-06-24,2021-06-26,Odisha,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,27055,85642.92,10262.9,100.05,2,2,2,0,78,2,Fog,Average,6,Jun,2021
IND10271,2020-05-12,2020-05-14,Rajasthan,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,20419,84177.07,9796.87,98.34,2,2,2,0,85,6,Rain,Good,5,May,2020
IND10272,2023-03-26,2023-03-27,Uttar Pradesh,Maharashtra,Surat-Mumbai,284,Heavy Truck,32769,25064.52,3301.63,88.26,1,1,1,0,65,17,Fog,Poor,3,Mar,2023
IND10273,2023-04-20,2023-04-22,Gujarat,Maharashtra,Hyderabad-Pune,559,Medium Truck,14784,55378.94,7911.15,99.07,2,2,2,0,77,7,Clear,Good,4,Apr,2023
IND10274,2021-01-26,2021-01-27,Punjab,Rajasthan,Delhi-Jaipur,281,Medium Truck,5433,32454.99,4008.14,115.5,1,1,1,0,95,15,Rain,Good,1,Jan,2021
IND10275,2022-10-31,2022-11-01,Odisha,Punjab,Delhi-Amritsar,446,Light Van,2961,43082.33,4983.94,96.6,1,1,1,0,93,2,Fog,Average,10,Oct,2022
IND10276,2020-10-03,2020-10-05,West Bengal,West Bengal,Chennai-Kolkata,1659,Medium Truck,4301,113735.06,18564.42,68.56,3,2,2,0,76,12,Rain,Poor,10,Oct,2020
IND10277,2023-09-21,2023-09-24,West Bengal,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,9858,120338.65,15529.24,89.94,3,3,3,0,87,10,Fog,Average,9,Sep,2023
IND10278,2022-09-25,2022-09-26,Rajasthan,Maharashtra,Mumbai-Pune,149,Medium Truck,11950,12063.44,1733.93,80.96,1,1,1,0,95,17,Clear,Good,9,Sep,2022
IND10279,2024-01-28,2024-01-29,Uttar Pradesh,Punjab,Delhi-Amritsar,446,Medium Truck,11938,39671.41,6535.11,88.95,1,1,1,0,96,18,Fog,Average,1,Jan,2024
IND10280,2022-05-12,2022-05-13,Karnataka,Maharashtra,Mumbai-Pune,149,Heavy Truck,20644,12848.68,1869.32,86.23,1,1,1,0,72,16,Rain,Poor,5,May,2022
IND10281,2023-11-29,2023-12-05,Odisha,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,14078,48560.39,4384.51,110.11,1,6,6,1,68,10,Fog,Good,11,Nov,2023
